Angry Expr,Disgust Expr,Fear Expr,Happy Expr,Sad Expr,Surprise Expr,Neutral Expr
0.05305687078823666,0.00048470391352566365,0.018852748340623292,0.44494109163060785,0.06425327074575762,0.020040267850021113,0.3983710341308324
0.04984996487442004,0.0009434186408725509,0.021576993347874426,0.3377798434579745,0.060354714796267216,0.021258088033478846,0.5082369739912489
0.057763793257863655,0.0011822422689556334,0.028565810919990327,0.29298415252473203,0.08623558940496878,0.015931922317702175,0.5173364971639239
0.061489849624360826,0.003350813805247305,0.052267134951823724,0.2414182527966143,0.13940270162099813,0.012697348332910923,0.4893738972819552
0.059706649655104437,0.003175398551302454,0.0531919224416697,0.22130158697837032,0.12863839589218432,0.015282121788178993,0.5187039239028143
0.061097938881403024,0.003327017419792355,0.0567108754996317,0.2136392178226936,0.1409008855086366,0.014671666259954584,0.5096523941705372
0.0630506139965064,0.0031924031347284653,0.06337930596027036,0.21110150398453698,0.1474242153584055,0.01624913926666409,0.4956028125838202
0.058180041076022496,0.0027694535405937315,0.05906870574898352,0.2072936079397766,0.1461866735565201,0.015290476693233444,0.5112110379856658
0.06318070741115324,0.0023458771720893078,0.05661460118650934,0.20728100817322206,0.14493089895259822,0.020495534973522266,0.5051513632110399
0.06680262587686711,0.00224096863014973,0.05668948823021685,0.24538500728770432,0.13830997271173093,0.02029510003353273,0.47027682982400565
0.0650102813146355,0.0024021391852827516,0.054278625673199105,0.26595140884035373,0.13278619003415063,0.020363537269000493,0.45920780993805643
0.06435802335224233,0.0023758334626621477,0.05369615902632826,0.2735629971510127,0.13144564461817737,0.02014073331508638,0.4544206016360696
0.06795660480333839,0.0023718858127255637,0.05520944084871864,0.2701656658575439,0.13427049078843561,0.02015175010554228,0.4498741546967624
0.06821425195800183,0.0023690465148113833,0.05455338766211419,0.28561915598016197,0.13411814772452813,0.01981185275982038,0.43531414942867275
0.06617455680043137,0.002199552243022904,0.05157358071777555,0.27144316416864817,0.13732607899238186,0.019181386318080397,0.45210167055735506
0.06172542901316547,0.002031253290402837,0.04766694542492728,0.3227830621070662,0.127855696221653,0.017705875041905385,0.420231729016701
0.06048505169976708,0.00193021111472395,0.046336720218888086,0.3409936455943493,0.12537989322069135,0.016941359856873204,0.4079331089453218
0.06305050477213785,0.002930399024850715,0.0475636048403892,0.35308343860775826,0.12805419177278632,0.015939160564969985,0.38937869189066987
0.06204321781482003,0.0027735188281451674,0.0485085116724449,0.3674639385149827,0.1324565936091929,0.015492914991099232,0.3712612969667386
0.05971846406566783,0.002617970154782476,0.04751492865563402,0.37928968522149564,0.13388179568641742,0.014716412032097519,0.3622607368862858
0.05717721702263251,0.0025384713728517495,0.04590423329394517,0.40435953722433327,0.13165858862847463,0.01439957301944268,0.3439623705918572
0.055676305032423254,0.0023698743101208453,0.04549289166641111,0.4026221417679758,0.1332941250590651,0.015961673013543478,0.3445829824220851
0.057695388051452946,0.0023557939020870714,0.045792532155879126,0.38893993444268765,0.13424676716428446,0.016851016879810048,0.35411856103371275
0.05759972944760156,0.002896942907912502,0.044855857033939045,0.3764945378090562,0.13008212045006906,0.019729709025543416,0.3683410978430707
0.05783561977059589,0.002912409607118232,0.04445864296588284,0.36785367374176026,0.1287634508183508,0.02167744095044817,0.37649875635009805
0.056246383732890495,0.002797205287232653,0.04292382949607007,0.3814317530036977,0.12587260753955276,0.02097656292498736,0.3697516522854553
0.05817324076318897,0.0031628819479846576,0.044559573255236885,0.36836043717991224,0.12922080294561056,0.024546495552246434,0.37197656235025534
0.057686726030752804,0.003091794136600465,0.04437244823554822,0.35979375721038603,0.1416800463475738,0.024093332966120182,0.36928188928338607
0.056354119134117774,0.0029950502167465014,0.04290707857581898,0.36351654607712286,0.14137007819332817,0.02329442914429549,0.3695626933037602
0.0573781883761295,0.0030592563313886893,0.04213344220944514,0.3566898535688987,0.1441575482308088,0.02296156172525115,0.3736201441464523
0.05732294072619206,0.0030069645021616543,0.04148380188073835,0.3471459041889872,0.1495034275590855,0.02234161248828111,0.37919534355026463
0.05746264624217989,0.003019067634888634,0.041004057141153336,0.3411477254365103,0.15177492002551862,0.02217729259597306,0.3834142852985061
0.05726056132419857,0.0029824958502741084,0.04002403499876861,0.3546072863646259,0.14757369489784086,0.022085864934706104,0.375466055833465
0.057157489389582136,0.003029866660449584,0.038993353457285655,0.3539747151901773,0.14424115385214037,0.021555369529145406,0.38104804686341553
0.057157489389582136,0.003029866660449584,0.038993353457285655,0.3539747151901773,0.14424115385214037,0.021555369529145406,0.38104804686341553
0.05729036406107657,0.002989145448661337,0.03871169121062909,0.35338222155128374,0.14343945510934047,0.021305231548040298,0.3828818858684343
0.05814733985054316,0.0029015992755162135,0.04053862405024913,0.3461561694914255,0.1423430227524762,0.021656508960743562,0.38825673072362027
0.058250778451245586,0.0030288640823414236,0.04025294094195798,0.34968289409473363,0.14194909110209972,0.021546222407831526,0.38528920434253344
0.05777392848046826,0.0030233677521633315,0.03982616874213153,0.35425636738078276,0.1398521122207896,0.021593683657845,0.383674367287289
0.0577144894588173,0.0030044692269120604,0.04024127143458402,0.35254068081152173,0.14096945643302,0.021472396617342463,0.38405723167269307
0.05781695097759477,0.0029953655893528606,0.040308243972316096,0.3516200603321829,0.1416434151554421,0.021432375397504984,0.38418358429486194
0.05798924828209365,0.0029202317121222493,0.040816252142550434,0.3512336678592326,0.142688667958124,0.020919277246930358,0.38343265068860377
0.05750867201394351,0.002857984043232574,0.04042836805396994,0.34352909836132756,0.14601903877359512,0.020640601449413466,0.38901623360348325
0.05617663864181705,0.0027599642747451678,0.0403236530009299,0.33049305583747973,0.15041731566166663,0.0205058731521937,0.3993234965087692
0.055457900260543425,0.002696962159955428,0.04016812167314654,0.3222413111782861,0.15564112112448308,0.020323096600289248,0.4034714838084691
0.056982843756518575,0.00270517782852491,0.04113770971546098,0.3163002562288956,0.1589016160572437,0.02031523725863707,0.4036571564532433
0.057392269378570476,0.002667141028038914,0.041751772713428975,0.30886513555032624,0.161285663863013,0.020891788488629454,0.407146226036226
0.05796384000229924,0.00270866805467621,0.04176995746730654,0.3018932460853026,0.1628373992589906,0.021069761102400487,0.4117571247975751
0.05932529535702142,0.0027992236875460396,0.04253422739980909,0.29590883213825586,0.1650409743237593,0.02097119838284402,0.41342024539115996
0.0595804368660523,0.0031219001768071964,0.04176109383711356,0.29264857471650113,0.16226582073461251,0.02151893727121876,0.419103232635928
0.060515645221159105,0.003194892548941638,0.0417036232823273,0.28798629903799833,0.1631196021194363,0.02152215004261801,0.4219577845387813
0.060029231322104006,0.00329497552046376,0.04108392311513798,0.2876494869067455,0.1608727267834607,0.021573867538838967,0.42549578575497576
0.06063171887957207,0.003282281977422824,0.04102497482140658,0.2834384704130484,0.16115554933123696,0.02262394483542155,0.427843057021753
0.06157242483566422,0.0033104640694915388,0.0411055759194689,0.27875744857408996,0.16224525316696672,0.02345021722568565,0.42955861382506555
0.061310079965627574,0.003417058429034165,0.04094651499763619,0.280008398203724,0.16287415414349177,0.023887355529812887,0.4275564366057572
0.061753622208805106,0.003401179592793722,0.04104502935903687,0.27696447496007026,0.16514058016171973,0.024237104423041684,0.4274580075085819
0.06337691694957157,0.003390028291952776,0.041271485671722986,0.2726210201947002,0.170670884602817,0.024223392340342004,0.4244462700776729
0.06316441145200623,0.003362206929078232,0.04120114558241907,0.2705979809552386,0.17154070544531513,0.024074275340022256,0.42605927262226895
0.06311013999887298,0.0033304859326109123,0.04091761126018552,0.2700023938673732,0.1721214842910455,0.023800394338790134,0.4267174883620795
0.06529414474045182,0.0033473015677022745,0.042382451779270566,0.26560574734089776,0.17401630000213386,0.023657210312554494,0.42569684209253866
0.06518537573760065,0.0033653585660438,0.04229421273512775,0.26654679764526296,0.17399833659865085,0.023609092794714272,0.425000823629441
0.0652026325809443,0.0033720326647690706,0.04246575886066405,0.26646776909291775,0.17408882603790937,0.023669572925049013,0.42473340543494653
0.06502526081959642,0.0037233808163423744,0.04245148981069156,0.26503140927632635,0.17443614974577418,0.02358545107040193,0.4257468561247942
0.06479974265578418,0.0037062932254833983,0.042334248077800805,0.26378350126558436,0.1742607986904531,0.0234748966268276,0.4276405170066411
0.0647221533524226,0.003681831123069447,0.04220511506148145,0.2617868448869409,0.17333592754886146,0.023418794420429146,0.43084933118977653
0.06528320032050405,0.0039631032378047455,0.04192764097765273,0.2653190337364028,0.17394461632486655,0.023541249762497808,0.4260211525544154
0.06600357167960044,0.003947895175114175,0.041812603057791414,0.26432628499321026,0.17331369790923806,0.02348931240956745,0.42710663179548053
0.06587191632905967,0.003939995909714462,0.041730577076702295,0.26511888615696916,0.17298250691571534,0.023451527241451494,0.42690458707428314
0.0661056630684818,0.003932767595346231,0.04178580253511144,0.2641037631672411,0.17302891436456902,0.02362276898922894,0.4274203169249836
0.06592552641127152,0.003922364525482248,0.041630495798365884,0.26440967162204,0.17244962589409887,0.023533348255665023,0.42812896425388586
0.0654814669890447,0.003912200653586933,0.04127795809030007,0.2671298332355029,0.1711570023617528,0.023961920456000298,0.4270796150760261
0.0651711276187551,0.0038783176796258587,0.04136067495644051,0.26828668722025323,0.170217818204398,0.02548453158178973,0.42560083933949144
0.0662884178517909,0.003886168416931187,0.04134048639469571,0.266740532043343,0.1705189063626117,0.025354085110142265,0.42587140031309284
0.06629701937584506,0.0038636287607717226,0.041111590906604004,0.2645566824486364,0.17005340721933762,0.02536617802739507,0.42875148981630595
0.06629923017417111,0.003849842057548715,0.04113092071913213,0.26376939541786365,0.169654591680266,0.025513632069691237,0.4297823845374348
0.06672925421793553,0.0038466985051102873,0.04158401398202364,0.2623868916424671,0.16970615636513353,0.025836993655436742,0.4299099881822065
0.06734683543396752,0.0038941707598417422,0.041345426847190656,0.2622601023038918,0.17054327202802547,0.0256039251142703,0.4290062643684285
0.0672278170687251,0.0038870235944844064,0.04127582587929708,0.2621818343289699,0.1704212810100352,0.025556834559539637,0.4294493803364452
0.0681513880264035,0.003850398601759731,0.04165555536020851,0.25993290655840884,0.17064970856895126,0.025304829520140227,0.4304552098068685
0.07223535393109572,0.003795970744339345,0.04222269605523082,0.2560919520681987,0.17020506204295327,0.02495728492244654,0.43049167683729156
0.07188948048426953,0.0037692285645885017,0.04200652054161625,0.25883461791503626,0.16943451593997616,0.024786324891946758,0.42927930827874233
0.07527188148717345,0.0037741689934863536,0.04238229127559089,0.2553009839060353,0.16876609478794394,0.02537405658340146,0.4291305191853851
0.075646774943279,0.0037318572757653037,0.04316860778395308,0.2516456686205513,0.1682631571354498,0.025217536856568846,0.43232639345196283
0.07633552526100346,0.00367916183897142,0.04375706893962229,0.24784174935816636,0.1678437662566421,0.025003790559625774,0.43553893396594767
0.07663258636367704,0.003635002323935511,0.043721410400672865,0.2441191852720695,0.16677178653942173,0.025022959353967696,0.44009706608059973
0.07655341851911648,0.003628860430726132,0.04368128641306484,0.24490844140617396,0.16669126174493135,0.02498124766799492,0.4395554803096796
0.07627337871823114,0.0035995215539352033,0.04345706531729212,0.24550436778137993,0.16579969765424776,0.024817773789616207,0.4405481917745407
0.07621091300060281,0.0035756762850539525,0.043265691532082734,0.2457371908663481,0.16492961987331606,0.024670993654110872,0.4416099113312157
0.07668290569028974,0.003574972180430978,0.04379444750573838,0.24464820202728263,0.16495837210150993,0.0246356555824986,0.44170544157739816
0.07603140314392315,0.003539778685093325,0.04338205333648507,0.24880153306230193,0.1634568948079482,0.02440066152178889,0.44038767211854085
0.07629146867941528,0.003488174212259253,0.044230896823826034,0.24487896591889663,0.16281891285793224,0.024432571347282665,0.4438590069831854
0.07667450389256929,0.003429534730401694,0.044584023783937075,0.24180718870525847,0.1620775546039878,0.02462433662740106,0.44680285443973844
0.07715745069786649,0.0033784322814611354,0.04526519831761809,0.2384087655034665,0.16156207596814254,0.02512433485488345,0.44910373902188744
0.07777680115381477,0.003337845745003539,0.0466832175542602,0.23598231962770044,0.16161935778086234,0.025244179095872666,0.44935627632065844
0.07867296569492908,0.0032990372817223203,0.04825943142628632,0.23329225559297587,0.16177907610301592,0.025666319458563455,0.44903091161147884
0.07969652673729992,0.0032776438693941086,0.0501327648396499,0.23099556916274303,0.16197378118909206,0.027082655919442016,0.4468410554120394
0.07936812585738322,0.0032393507022851287,0.0504458914427916,0.2284391762419276,0.1610160277690954,0.027387536805792596,0.45010388835927223
0.07921305072131853,0.003229807841408026,0.05032938980375688,0.22778299041748415,0.16064468379880206,0.027426337460352047,0.45137373711494894
0.07947625689449614,0.00319033347489271,0.05056416789634409,0.22664976683800284,0.16006447650728833,0.028441749066718012,0.45161324668089303
0.07964965901399276,0.003169935255741626,0.05072431812784918,0.2254265905848709,0.15949293881598972,0.028416606377806526,0.4531199491759852
0.07952100183936316,0.003140175797762757,0.05053921231691524,0.22679934228362564,0.15833428564855914,0.028226629778098915,0.4534393494412531
0.0799703045271362,0.0031069711480690362,0.0509953613015018,0.22517340721776755,0.15793815400275238,0.028433977676082935,0.4543818212266268
0.07929785020744685,0.003075343667352877,0.05060863067673827,0.22880193163108636,0.15678670829251712,0.028150581071364453,0.45327895180935485
0.07883763288411187,0.003050680190842131,0.05022967847942708,0.22895197292148564,0.15561483392529304,0.027988289862603315,0.455326908868563
0.07876849132162315,0.0030264247901356906,0.05046646472807744,0.2272854912016443,0.15516034165702577,0.02824124403685741,0.4570515392232613
0.07934440189603319,0.0030128548050277265,0.05082181598158665,0.2257000046852029,0.15516708629784065,0.028066580008935374,0.45788725336916763
0.07995347532746042,0.0030185959157298715,0.05134520927874654,0.22451584142899436,0.15637498905218947,0.028013857143586056,0.45677802877293583
0.08018403434638696,0.0030013484186100876,0.05133128451761114,0.22412776851322622,0.1560869047229843,0.027946731571690458,0.45732192479568373
0.08015123875836884,0.0029896453899426814,0.05139969265063667,0.22323379273637495,0.15616873553248065,0.02790398570757283,0.4581529062464867
0.08024856758109009,0.0029856589978019816,0.05142409532173146,0.22294133871419788,0.15612992271399198,0.0279946190804516,0.45827579460933004
0.08063783698314292,0.0029738775909822486,0.05186978746815021,0.2221290115340572,0.15609507183560398,0.029105763134205192,0.45718864863187886
0.08117461609568405,0.0029542950202631505,0.05207783047340958,0.2209437832642208,0.15578164298958438,0.02912298049257821,0.4579448488665714
0.0809538322575272,0.002931909416421336,0.051805593126252984,0.22072884355784766,0.1549172653506155,0.02907746489672764,0.4595850888361202
0.08101528852231235,0.002920554833248111,0.05174478222402085,0.2197453641850878,0.15449018475090895,0.029014679891356872,0.4610691429903698
0.08109466414867283,0.0029119142580855337,0.051782705136889505,0.2202280192724959,0.15411782579233213,0.029226043455284328,0.4606388253461684
0.08158728987019102,0.0028878704083323903,0.05173860151954258,0.21832948957908696,0.15364877791329584,0.029158056944833297,0.46264991135498207
0.08207543663455401,0.002867539429775223,0.051923422486606856,0.2168437816405849,0.15358829460203322,0.029111535250036413,0.46358998781420213
0.08226661390678168,0.0028640047098953754,0.05197877454639613,0.21660050664427236,0.15358618488589093,0.029102317732821674,0.46360159539381474
0.08253767245123728,0.0028632391175986253,0.05216804909992138,0.21584100144638244,0.15383341046280627,0.029146383971103328,0.4636102411183407
0.08238858232633843,0.0028491148017522326,0.05207716292240246,0.21657283139040914,0.15384391480558857,0.02906212148628497,0.4632062699912659
0.08280103275900447,0.0028639648373476496,0.05277056379645927,0.21584807126345182,0.15454342400365098,0.02905425577701134,0.4621186853663696
0.0828071360079435,0.002847081658987289,0.05287736397201641,0.21624725416231932,0.15485739240146196,0.029015403221278543,0.4613483663258147
0.08244712949830756,0.0028331578487201903,0.052641758019440356,0.2194379753242172,0.15420842382587138,0.028891667626101618,0.45953988567744947
0.08215671686460195,0.0028163861917011187,0.05260034748912761,0.22108323909061633,0.15387181697799046,0.028845187295628117,0.4586263040160067
0.081806633615982,0.0028026775499734244,0.05249868912031958,0.22497470608073195,0.15320982132398747,0.028825737557558948,0.45588173273819615
0.08149235951689492,0.0027923350218996452,0.052325775211974075,0.22770900032449093,0.15261431914444196,0.02886705988686455,0.4541991491085793
0.08123404500639256,0.0027734918028201653,0.05202261576908872,0.23014782574111933,0.1517552088920189,0.028947423710980868,0.4531193872794848
0.08114686829744729,0.0027670088021914956,0.052000835986216014,0.23132902300035602,0.15156559800160124,0.028869974329364886,0.45232068977083495
0.08039136004122388,0.0027425607740904335,0.051519439281242425,0.2357212868593788,0.1502694297247215,0.02870773954362122,0.45064818180929245
0.0810030694183396,0.0027309659828276796,0.052065720669641456,0.23410364230278166,0.15076835200434116,0.029627691768382043,0.44970055603807124
0.08039683796975396,0.00270947833431348,0.05166591948180577,0.23962527248431373,0.14967295028236763,0.029415774650282892,0.446513764661678
0.08003714475897414,0.002697302397826389,0.05143987641363449,0.2422649305180151,0.14906786230091268,0.029292412989691517,0.4452004682206343
0.07974047111612106,0.0026931737682696073,0.05137309310995629,0.24375680644638356,0.1485036443520591,0.029291891825638783,0.44464091691277136
0.07921614834387176,0.002672110485341754,0.051027798431448904,0.24441622149959677,0.1476601111985172,0.02908824121093076,0.44591936664493304
0.0758787519624423,0.002551973206836477,0.04931685765412214,0.2753091682611397,0.14251666857686932,0.027808853046224328,0.426617725116834
0.0758787519624423,0.002551973206836477,0.04931685765412214,0.2753091682611397,0.14251666857686932,0.027808853046224328,0.426617725116834
0.0758787519624423,0.002551973206836477,0.04931685765412214,0.2753091682611397,0.14251666857686932,0.027808853046224328,0.426617725116834
0.0758787519624423,0.002551973206836477,0.04931685765412214,0.2753091682611397,0.14251666857686932,0.027808853046224328,0.426617725116834
0.0758787519624423,0.002551973206836477,0.04931685765412214,0.2753091682611397,0.14251666857686932,0.027808853046224328,0.426617725116834
0.0758787519624423,0.002551973206836477,0.04931685765412214,0.2753091682611397,0.14251666857686932,0.027808853046224328,0.426617725116834
0.0758787519624423,0.002551973206836477,0.04931685765412214,0.2753091682611397,0.14251666857686932,0.027808853046224328,0.426617725116834
0.0758787519624423,0.002551973206836477,0.04931685765412214,0.2753091682611397,0.14251666857686932,0.027808853046224328,0.426617725116834
0.0758787519624423,0.002551973206836477,0.04931685765412214,0.2753091682611397,0.14251666857686932,0.027808853046224328,0.426617725116834
0.07611002621639787,0.0025642651244200437,0.049419356455352975,0.27508517894827944,0.14269843466612,0.027785793969916147,0.42633694239207526
0.07603867693790187,0.0025614813620852784,0.04936963770551963,0.27511747685257015,0.14255923280506236,0.027756055117372398,0.4265974370676693
0.07554170913176791,0.002542163364696808,0.04904802507643742,0.27578356620261235,0.1416764497750025,0.02769910055194566,0.42770898353227227
0.07497907855644245,0.0025203999803444757,0.04864684626782863,0.2796304513691831,0.14056878978750773,0.027469531475809366,0.42618490033814177
0.07446788202065632,0.0024964508019397315,0.04828664577069035,0.2822955678928691,0.13962152216753657,0.02726491127706878,0.4255670178363723
0.07444998129096406,0.0024938074284301093,0.048251080764474506,0.28209998530026925,0.13950963410351847,0.027237412147036733,0.42595809674211355
0.07438845204423047,0.002491177469788635,0.04820300662939072,0.2818311754710204,0.1393895912270569,0.02720935283842022,0.4264872421168663
0.07387105105256433,0.0024676948516813802,0.04779702812316793,0.28072579583788654,0.13828372685742746,0.026959521411766104,0.42989517949636
0.07339286984226945,0.002440875600195593,0.04758159889166326,0.28263823424533513,0.13785846730874576,0.026941591191301757,0.4291463606067393
0.07284317204491167,0.002418560599592035,0.047156572612133074,0.285868210719709,0.1367459309753095,0.026697954882302942,0.4282695957538036
0.07271675262232762,0.0024124703268537102,0.04703109500964656,0.28670137456214073,0.1365405180602148,0.02662028253668687,0.4279775045164041
0.07237178102773456,0.0023930664289021674,0.04676326258793186,0.2858806042442675,0.1358199435885738,0.026474062944792424,0.43029727691171105
0.07235697656714879,0.0023728486507843503,0.04647070680537559,0.2860191533774404,0.1352655288028843,0.02632068419045889,0.43119409935666253
0.07222577218083832,0.0023531529845329325,0.046126877282676094,0.28683128884802217,0.1345836282131192,0.026102389287556156,0.4317768889998507
0.0717284118505184,0.0023346373056292178,0.045783344392954936,0.28893370309344407,0.133657383954951,0.025926823664422293,0.4316356936412675
0.07185586738276878,0.002312930994223042,0.045356803451933006,0.2903887339416968,0.13244310971012246,0.025718988708572678,0.4319235638765365
0.07171350686095712,0.0022951701003133024,0.04514532637770205,0.28904163125106064,0.13182941677479357,0.02559559016501771,0.43437935656621596
0.0716980872747785,0.0022793087854750295,0.04501940026799101,0.28930890138219945,0.13119355422887075,0.025533846073422302,0.4349668999332582
0.07156909789008783,0.0023330922115612027,0.04492945529953508,0.2886629081064547,0.1316725108257937,0.025373910649044085,0.43545902306130824
0.07242520557913575,0.0026566162776289143,0.04545705610675731,0.28374975434253596,0.13284623429839373,0.0251993904286315,0.4376657409367704
0.07380283604215165,0.002787982810397164,0.047112942096447716,0.2796653398850734,0.13432341251301466,0.02517034718670659,0.43713713751538336
0.0738497541531325,0.0028143779294349885,0.048247037694542805,0.27712762946913594,0.13507511069228686,0.024971194422369336,0.4379148936565871
0.07396727322573134,0.002813334620485603,0.04826009457024366,0.277058848909396,0.1350686023319003,0.025006478090169208,0.4378253662706278
0.07421123553174297,0.0028026150885401245,0.049506659206568944,0.2758990065277858,0.13592064661393438,0.024921535101074112,0.4367382998651459
0.0740957215062416,0.0027888792078642,0.050029915605659704,0.2745531979614534,0.13622342941218837,0.02480113588962619,0.43750771837791685
0.0740957215062416,0.0027888792078642,0.050029915605659704,0.2745531979614534,0.13622342941218837,0.02480113588962619,0.43750771837791685
0.07414670374162738,0.002780740902112864,0.050538133829314255,0.27358390990040216,0.13643482181563937,0.024774931380153114,0.4377407564065212
0.07414670374162738,0.002780740902112864,0.050538133829314255,0.27358390990040216,0.13643482181563937,0.024774931380153114,0.4377407564065212
0.07630622863664875,0.0028628675746483903,0.05664647763249411,0.26430720944551733,0.13801914135417798,0.02424846179066532,0.43760961144909155
0.07630622863664875,0.0028628675746483903,0.05664647763249411,0.26430720944551733,0.13801914135417798,0.02424846179066532,0.43760961144909155
0.07630622863664875,0.0028628675746483903,0.05664647763249411,0.26430720944551733,0.13801914135417798,0.02424846179066532,0.43760961144909155
0.07630622863664875,0.0028628675746483903,0.05664647763249411,0.26430720944551733,0.13801914135417798,0.02424846179066532,0.43760961144909155
0.07630622863664875,0.0028628675746483903,0.05664647763249411,0.26430720944551733,0.13801914135417798,0.02424846179066532,0.43760961144909155
0.07630622863664875,0.0028628675746483903,0.05664647763249411,0.26430720944551733,0.13801914135417798,0.02424846179066532,0.43760961144909155
0.07630622863664875,0.0028628675746483903,0.05664647763249411,0.26430720944551733,0.13801914135417798,0.02424846179066532,0.43760961144909155
0.07630622863664875,0.0028628675746483903,0.05664647763249411,0.26430720944551733,0.13801914135417798,0.02424846179066532,0.43760961144909155
0.07630622863664875,0.0028628675746483903,0.05664647763249411,0.26430720944551733,0.13801914135417798,0.02424846179066532,0.43760961144909155
0.07661865395020516,0.003068937614587319,0.057076722097549396,0.26096386851594777,0.1389915745127953,0.02404985184418906,0.4392303892360759
0.07661865395020516,0.003068937614587319,0.057076722097549396,0.26096386851594777,0.1389915745127953,0.02404985184418906,0.4392303892360759
0.07683162476290378,0.0030768020046171036,0.05702839569830616,0.26034395809154337,0.13925235371567843,0.024007594673918754,0.43945926876408015
0.07683162476290378,0.0030768020046171036,0.05702839569830616,0.26034395809154337,0.13925235371567843,0.024007594673918754,0.43945926876408015
0.07675864215300644,0.0030762427498640184,0.05695073510957772,0.2600382841913765,0.1393854230346843,0.023978593161918502,0.4398120772872118
0.07668454337012204,0.0030617524379911456,0.05669252048268778,0.2597155688955746,0.1397148753728387,0.023877576502414365,0.4402531606290008
0.07671272044176686,0.0030707740769267914,0.056726997639986815,0.2599132928873544,0.13975705215682613,0.02388754581610647,0.4399316145811448
0.07660991909765519,0.0030656671972776606,0.05664201452356077,0.26034765140407545,0.1397898056634626,0.023851289165163568,0.4396936505216072
0.07648099330434266,0.0030598943624194183,0.05641691751016835,0.2598221309560073,0.14013149613458808,0.023757748444183782,0.44033081674306346
0.07630619304337254,0.0030491518831397375,0.05634346267102264,0.26005869659120434,0.14036509762516933,0.024372587173957003,0.43950480868423863
0.07630619304337254,0.0030491518831397375,0.05634346267102264,0.26005869659120434,0.14036509762516933,0.024372587173957003,0.43950480868423863
0.07630619304337254,0.0030491518831397375,0.05634346267102264,0.26005869659120434,0.14036509762516933,0.024372587173957003,0.43950480868423863
0.07615022577974309,0.003045006580991825,0.056312052425959665,0.2612771810792952,0.14006420322978444,0.02427657113761135,0.43887475735951365
0.07589616420424776,0.003061977430398642,0.05615633135369005,0.2630371437004043,0.13977121945073562,0.024169040989444848,0.4379081204988729
0.07734237748246744,0.003111220686423821,0.056866019395027376,0.26249599705964205,0.1395281535359308,0.024313688602524357,0.43634254093089647
0.07726957014332984,0.003561284107300218,0.05669252277585125,0.2627970402364724,0.13939335003825895,0.0251520658478685,0.43513416441148467
0.0116745512932539,1.434701971447794e-05,0.014462945982813837,0.9121753573417664,0.044500116258859634,0.0039084102027118215,0.013264321722090244
0.015769273135811092,0.0003578246758479508,0.01566270738840103,0.5562508493661881,0.11703259311616421,0.038241381756961346,0.25668536890298127
0.010563181442973604,0.00017400276918217678,0.006997252751066948,0.7436423972249031,0.0801287579545585,0.015019865948748443,0.1434745445232173
0.04405349777045879,0.001244011304519474,0.035685942744106906,0.3957605509306578,0.24496679671146387,0.04056677718172603,0.23772242571816177
0.04362078094230283,0.001072823192205458,0.03364820493489543,0.3825690576852095,0.24922212793295861,0.035843852669242504,0.2540231584074407
